EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
2.10.1.1     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.1.1.175    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.1.1.175    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.4.2.18     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.18     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.18     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.18     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.18     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.1.3.95     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.1.3.95     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.1.3.95     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.1.3.95     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.1.2.21     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.99413485      
3.1.2.21     	Blast2Go     	2      	4      	0      	1.0          	0.33333333   	0.5          	4      	-1.14707867     
3.1.2.21     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.99413485      
3.1.2.21     	KOALA        	2      	3      	0      	1.0          	0.4          	0.57142857   	4      	-0.84119103     
2.1.3.3      	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.3.3      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.3.3      	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.3.3      	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.3.3      	INTERPRO     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.3.3      	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.3.2      	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.1.3.2      	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.1.3.2      	KOALA        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.1.3.2      	KAAS         	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.1.3.2      	INTERPRO     	4      	0      	1      	0.8          	1.0          	0.88888889   	6      	-2.23606798     
2.1.3.2      	Blast2Go     	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.1.99.6     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
5.1.99.6     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
5.1.99.6     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.9      	Blast2Go     	2      	3      	0      	1.0          	0.4          	0.57142857   	2      	0.0             
2.1.1.9      	PRIAM        	2      	3      	0      	1.0          	0.4          	0.57142857   	2      	0.0             
2.1.1.4      	Blast2Go     	5      	6      	0      	1.0          	0.45454545   	0.625        	1      	0.0             
3.1.1.26     	Blast2Go     	1      	6      	0      	1.0          	0.14285714   	0.25         	2      	-1.0            
3.1.1.26     	PRIAM        	1      	1      	0      	1.0          	0.5          	0.66666667   	2      	1.0             
3.1.1.29     	E2P2         	3      	5      	0      	1.0          	0.375        	0.54545455   	6      	-0.86542626     
3.1.1.29     	PRIAM        	3      	4      	0      	1.0          	0.42857143   	0.6          	6      	0.36438996      
3.1.1.29     	KOALA        	3      	5      	0      	1.0          	0.375        	0.54545455   	6      	-0.86542626     
3.1.1.29     	KAAS         	3      	3      	0      	1.0          	0.5          	0.66666667   	6      	1.86749888      
3.1.1.29     	INTERPRO     	3      	4      	0      	1.0          	0.42857143   	0.6          	6      	0.36438996      
3.1.1.29     	Blast2Go     	3      	5      	0      	1.0          	0.375        	0.54545455   	6      	-0.86542626     
2.6.1.52     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.6.1.52     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.6.1.52     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.6.1.52     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.6.1.52     	INTERPRO     	2      	0      	1      	0.66666667   	1.0          	0.8          	6      	-2.23606798     
2.6.1.52     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.6.1.51     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.6.1.51     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.6.1.51     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.6.1.51     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.6.1.51     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.1.182    	PRIAM        	8      	1      	0      	1.0          	0.88888889   	0.94117647   	4      	0.76705248      
2.7.1.182    	KAAS         	1      	0      	7      	0.125        	1.0          	0.22222222   	4      	-1.71981242     
2.7.1.182    	E2P2         	6      	0      	2      	0.75         	1.0          	0.85714286   	4      	0.47637997      
2.7.1.182    	KOALA        	6      	0      	2      	0.75         	1.0          	0.85714286   	4      	0.47637997      
1.2.1.70     	E2P2         	10     	0      	0      	1.0          	1.0          	1.0          	6      	0.52075565      
1.2.1.70     	PRIAM        	10     	0      	0      	1.0          	1.0          	1.0          	6      	0.52075565      
1.2.1.70     	KOALA        	10     	0      	0      	1.0          	1.0          	1.0          	6      	0.52075565      
1.2.1.70     	KAAS         	10     	0      	0      	1.0          	1.0          	1.0          	6      	0.52075565      
1.2.1.70     	INTERPRO     	5      	0      	5      	0.5          	1.0          	0.66666667   	6      	-2.21321148     
1.2.1.70     	Blast2Go     	10     	1      	0      	1.0          	0.90909091   	0.95238095   	6      	0.13018889      
1.8.4.12     	E2P2         	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.8.4.12     	PRIAM        	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.8.4.12     	KOALA        	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.8.4.12     	KAAS         	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.8.4.12     	INTERPRO     	9      	0      	3      	0.75         	1.0          	0.85714286   	6      	-2.23606798     
1.8.4.12     	Blast2Go     	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.8.4.11     	E2P2         	13     	0      	0      	1.0          	1.0          	1.0          	6      	0.55947697      
1.8.4.11     	PRIAM        	13     	0      	0      	1.0          	1.0          	1.0          	6      	0.55947697      
1.8.4.11     	KOALA        	13     	0      	0      	1.0          	1.0          	1.0          	6      	0.55947697      
1.8.4.11     	KAAS         	11     	0      	2      	0.84615385   	1.0          	0.91666667   	6      	-0.05974995     
1.8.4.11     	INTERPRO     	6      	0      	7      	0.46153846   	1.0          	0.63157895   	6      	-2.17815794     
1.8.4.11     	Blast2Go     	13     	0      	0      	1.0          	1.0          	1.0          	6      	0.55947697      
2.8.1.6      	E2P2         	1      	4      	0      	1.0          	0.2          	0.33333333   	6      	-2.23606798     
2.8.1.6      	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.8.1.6      	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.8.1.6      	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.8.1.6      	INTERPRO     	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.8.1.6      	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.348    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	2      	-1.0            
1.1.1.348    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
2.5.1.19     	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.5.1.19     	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.5.1.19     	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.5.1.19     	KAAS         	5      	0      	1      	0.83333333   	1.0          	0.90909091   	6      	-1.41421356     
2.5.1.19     	INTERPRO     	5      	0      	1      	0.83333333   	1.0          	0.90909091   	6      	-1.41421356     
2.5.1.19     	Blast2Go     	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.5.1.18     	E2P2         	88     	1      	2      	0.97777778   	0.98876404   	0.98324022   	5      	0.90675403      
2.5.1.18     	PRIAM        	80     	1      	8      	0.90909091   	0.98765432   	0.94674556   	5      	0.43622794      
2.5.1.18     	KOALA        	80     	4      	10     	0.88888889   	0.95238095   	0.91954023   	5      	0.0854693       
2.5.1.18     	KAAS         	58     	4      	32     	0.64444444   	0.93548387   	0.76315789   	5      	-1.93077008     
2.5.1.18     	Blast2Go     	89     	9      	0      	1.0          	0.90816327   	0.95187166   	5      	0.50231881      
2.3.1.47     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.47     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.47     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.47     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.47     	Blast2Go     	1      	5      	0      	1.0          	0.16666667   	0.28571429   	5      	-2.0            
2.5.1.10     	E2P2         	11     	0      	15     	0.42307692   	1.0          	0.59459459   	5      	-1.84648865     
2.5.1.10     	PRIAM        	26     	3      	0      	1.0          	0.89655172   	0.94545454   	5      	0.75554614      
